id,nama,rating,review,waktu
ChZDSUhNMG9nS0VJQ0FnSUNCeDk3RkxnEAE,Agus Soesianto, 5 bintang ,Pelayanan memuaskan ...,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCaDh1ZFhBEAE,Billi Zain, 5 bintang ,,3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCMjczVDN3RRAB,Delia Hestika Putri, 5 bintang ,,3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCMl9XNzNBRRAB,Tirta Mayapada, 5 bintang ,,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCMjRXYkhnEAE,Hani Yolanda, 5 bintang ,"MasyaAllah.. paket komplitttt jiwa readers ku bergejolakkk

Mana ada koperasi dan kantinnya..🌟🌟🌟🌟🌟 …",3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCMjlyY3dRRRAB,nurul ihda asyarah, 4 bintang ,"Bagus, nyari berbagai referensi insyaAllah lengkap disini, bawa anak-anak pun mereka seneng karena ada koleksi bacaan buat anak-anak juga, tapi kalo bisa ditambah koleksi bacaan bahasa Inggris untuk anak-anaknya yaa..trus yang agak kurang memadai itu fasilitas liftnya sangat terbatas apalagi saat peak time, ketika banyak pengunjung, mengantri lift butuh waktu lama, jadi tidak leluasa untuk mengunjungi beberapa lantai, alternatif bisa melalui tangga darurat, namun sayang sekali beberapa pintu tangga darurat kadang dikunci sehingga tidak bisa diakses, alangkah baiknya pintu tangga darurat selalu dibuka agar pengunjung yang tidak naik lift bisa melalui tangga sehingga tidak menumpuk di depan pintu lift, selain itu mengantisipasi juga jika terjadi bencana alam seperti gempa, agar sebaiknya pintu tangga darurat selalu tersedia",3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCMl96YnpRRRAB,Irma Adelia, 5 bintang ,,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCbS1Xb1NBEAE,rizky2029, 1 bintang ,"Kalau lagi rame liftnya chaos banget, bikin stres",3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCNjdfSlJ3EAE,Alfian Nurfalah, 4 bintang ,,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCNjhXU1ZREAE,defi supri, 5 bintang ,"Datang ke perpusnas sekitar jam 10, satpam mengarahkan kalau br pertama datang ke lt. 2 untuk membuat/mencetak kartu anggota terlebih dahulu. Antrian di lt. 2 kondusif banget, ada 3 petugas yg in-charge jd flow nya cepat.
Setelah itu, lanjut explore sampai lt. 22 (lift akan mudah diakses dg antrian yg santai asal jgn mendekati jam 12 siang). Tapi ternyata kalau kota tdk berniat pinjam buku (hanya baca di tempat), ga perlu ke lt. 2 untuk daftar jg gpp kok..bs lgsg exploring aja.

Senangnya ke perpusnas, parkir luas (ga harus parkir di monas), ada kantin (dan minimarket) dg pemandangan monas yg affordable, koleksi buku lengkap, dan tempatnya yg luas bisa dipakai untuk working space.",3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUQtdHByWllnEAE,Nadila, 5 bintang ,Keren banget kemarin ikut acara talkshow komnas perlindungan tembakau di perpusnas... best experience 💫 …,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCeTRLSlhBEAE,Annisa Indah vuspita, 5 bintang ,"Perpustakaan megah,terlengkap dan nyaman.inspirasi untuk yang didaerah agar bisa mencontoh.",3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCaTgtbXdBRRAB,Hafiz Hisbullah, 5 bintang ,"Buat kerja bisa bet, rekomendasi lt 19 di bagian workspace nya",3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCaTREUUpBEAE,Dwi Novitawati, 5 bintang ,Seru kalau ke Perpusnas tuh. Tempatnya nyaman dan bisa smpe mlm juga kalau weekday,3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCOC0tVGd3RRAB,Naila Haerani, 5 bintang ,,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCNDYtbE9nEAE,Lia Dewi Annisa, 5 bintang ,,3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCNDZXcWh3RRAB,Mohammad Khatami, 5 bintang ,,3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCNDRIX193RRAB,Annabella Sutanto, 3 bintang ,Datang jam 3 udah kehabisan nomor antrian. Lift nya lama banget sampai ngga jadi mending keluar aja,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCNDZDSGVBEAE,Arif Noviyanto, 5 bintang ,"Tempat nya bagus dan fasilitas nya sudah sangat lengkap, untuk para staff juga melayani dengan baik",3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCbzd2aTVRRRAB,Dede Manembu, 5 bintang ,,3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCb18zejVBRRAB,Febrianto Palumpun, 5 bintang ,,3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCbzdtOHBRRRAB,Sky Arie, 5 bintang ,,3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCbzZtM3FnRRAB,Muhammad Rizki Sukandi, 5 bintang ,,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNZb2YzS1BREAE,Moca, 4 bintang ,"Untuk konten digital nya belum terlalu banyak bisa di download, tpi untuk fasilitas lengkap, nyaman.. akses transportasi mudah, terletak di pusat kota jakarta",3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCdzZleXZBRRAB,Fajri, 5 bintang ,,3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCdzhpMWlBRRAB,Teksta, 5 bintang ,,3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCM2RfM2hnRRAB,Hana Shafira Aulia, 5 bintang ,,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCM2UtS2VREAE,Ita Tsabitah, 5 bintang ,tempat yg nyaman banget buat ngerjain tugas,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCM2VfT0tREAE,abu hasbi, 1 bintang ,"Resepsionisnya cuek dengang pengunjung, sibuk main handphone. Bagikan kunci loker tanpa melihat pengunjung, apalagi utk menyapa.",3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCM2ZQd29nRRAB,18_057 Muhammad aditya, 5 bintang ,,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCM2NIT0xnEAE,riri prastity, 5 bintang ,"Koleksi buku anaknya superb dan memuaskan buat buku-buku bahasa Indonesia. Suasana perpus anaknya nyaman dan anak betah membaca disana. Kami tidak meminjam buku disana karena khawatir sulit mengembalikannya. Musholla ada di lantai 6 dan 7. Liftnya cuma ada 5, dan kapasitasnya 13 orang. Dan 1 lift sedang tidak beroperasi, total ada 6 lift untuk pengunjung. Padahal banyak banget pengunjung yang antri. Kalo mau naik tangga darurat, tangga daruratnya berdebu mohon ditingkatkan kebersihannya. Toilet di lantai 7 sebaiknya ada petugas standby karena anak2 yang menggunakan toilet sering membuat lantai toiletnya basah. Walaupun begitu, kami rencananya akan kembali ke perpusnas karena senang sekali membaca disana. 👍",3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCM1o2R0pREAE,Nabilah Arofah, 5 bintang ,,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCbmV1SkpBEAE,Xhoi Julia, 1 bintang ,"Over populasi, liftnya kurang banyak, mungkin eskalatornya bisa lebih dibaiki lagi",3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNtdWNtMDdBRRAB,Azmi Nawwar, 5 bintang ,"Perpustakaan Nasional Republik Indonesia adalah salah satu perpustakaan terbesar di Indonesia yang terletak di Jakarta. Perpustakaan ini memiliki koleksi buku yang sangat lengkap, mulai dari buku-buku teks hingga buku-buku referensi yang bermanfaat untuk penelitian. Selain itu, perpustakaan ini juga memiliki fasilitas yang sangat nyaman bagi para pengunjung, seperti ruang baca yang luas dan tenang, serta akses internet yang cepat.

Perpustakaan Nasional Republik Indonesia juga menyelenggarakan berbagai kegiatan edukatif seperti workshop, seminar, dan lokakarya yang bermanfaat bagi masyarakat. Selain itu, perpustakaan ini juga menyediakan layanan pinjam-meminjam buku bagi para pengunjung, sehingga memudahkan para pengunjung untuk meminjam buku sesuai dengan kebutuhan.

Overall, Perpustakaan Nasional Republik Indonesia merupakan salah satu perpustakaan terbaik di Indonesia yang wajib dikunjungi bagi para pecinta buku dan pencari informasi. Fasilitas yang disediakan sangat nyaman dan kegiatan edukatif yang diselenggarakan sangat bermanfaat bagi masyarakat.",3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCcllybnh3RRAB,Dewi LS, 5 bintang ,"salah satu spot fav aku di jakarta, kualitas layanannya bagus, koleksi buku lengkaaappp, tempatnya nyaman dan akses kendaraannya juga gampang. yang jadi minusnya menurutku cuma jaringan wifi yg lemooottt kalo rame pengunjung, selebihnya sih udah bagus. semoga bisa ditingkatkan ya kualitas jaringan wifinya biar lebih nyaman nugas/kerja disana.",3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCOWZIbGtBRRAB,MUHAMMAD DAFFA HILMI, 5 bintang ,,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCOVk3cVN3EAE,Essa Febriana, 5 bintang ,,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCMWFQWlJ3EAE,Gina Fauziah, 5 bintang ,Nyaman banget buat nugas dan ajak pelajar kesini,3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCNWNlMl93RRAB,Abdullah Muis, 5 bintang ,Nyaman banget. Bisa sampai lantai paling atas. Viewnya mantab. Istiqlal terlihat keren. Baca buku enak ada Wifi-nya. Fasilitas bagus. Jangan lupa juga foto.❤️🇮🇩 …,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCaGFLdlhnEAE,desi natalia, 5 bintang ,,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCaGZ5YUtREAE,Subagyo Hs, 5 bintang ,,3 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCaFpTWm1RRRAB,Nisrina, 5 bintang ,,3 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCLWV5VGR3EAE,Ronald Anthony, 5 bintang ,"Bagi yang suka buku sangat direkomendasikan untuk kesini, surganya buku dan berbagai koleksi tersedia disini, hingga 24 lantai perpusnas disini, untuk bikin keanggotaan bisa disini baik secara online maupun melalui komputer yang tersedia disini. Tapi untuk percetakan kartu anggota hanya untuk 300 org per sesi nya dan nanti dibuka lagi percetakan untuk 300 org yamg sama di sesi jam 16.00. Saran saya kalau mau cetak kartu datang awal saja karena tidak terlalu ramai.",4 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCLVpDTXFBRRAB,Nurlaili Hasmalia J, 5 bintang ,,4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCdWQ2YkV3EAE,Muhammad Rasyach Ramadhan, 5 bintang ,"Bagus perpustakaan nya, lengkap tapi kalo menurutku lebih baik kunjungin pas weekday biar ga terlalu rame. Lift nya kadang juga lumayan nunggu buat naik-turun, fasilitas lengkap sih.",4 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCNmJXVXFnRRAB,Dedyanto Lie, 3 bintang ,,4 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCNmRDZnh3RRAB,Rahayu Septiyanti Sukmana, 5 bintang ,,4 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCNmNDSnVRRRAB,Ummy Resa, 5 bintang ,,4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNtOGNyalV3EAE,gojek jkt driver, 5 bintang ,Mantap buat istirahat menambah wawasan pengetahuan,4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCcVo3SlJnEAE,Putri Martiza, 5 bintang ,👍👍👍 …,4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCcVpya1hREAE,Silvera Yendi, 5 bintang ,Nyaman 👍🏻 …,4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCcVlqRlZ3EAE,Risqi ahmad, 1 bintang ,Tas saya hilang😡 …,4 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCcWVDaXN3RRAB,Nadhifa Triatma, 3 bintang ,"Mengantri lift bisa sampai mengambil waktu 15 menit sendiri, staff kantin kurang ramah. Sangat crowded.",4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCcVlEWUNBEAE,Kosasih SVR, 4 bintang ,,4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCeWZlN09REAE,Adisa Raisha Ramsya, 5 bintang ,,4 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCeWJPdF9nRRAB,katarina ayu, 5 bintang ,,4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCeWZTc1l3EAE,Ayunda Budisetia, 5 bintang ,Tempatnya nyaman. Akses menuju lokasipun mudah,4 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCMGNuMTBRRRAB,Aprianus Lawolo, 5 bintang ,,4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCa2NfekxBEAE,Erna, 5 bintang ,menyenangkan sekali berada disini,4 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCMGNDeWt3RRAB,Nandita Apriliana, 5 bintang ,,4 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCa2VQV3BRRRAB,nings earendil, 3 bintang ,"Tempat bagus, buku-buku juga bisa jadi referensi.. Tapi akses untuk naik turunnya kurang efektif dan menyulitkan :(

Butuh waktu lama hanya untuk naik turun saja, semisal ke mushalla.

Masukan :
Akses pengunjung naik turun bisa dipermudah, maybe setiap lantai bisa disediakan ruang shalat kalo akses naik turunnya lama.",4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCa2FQTGV3EAE,38. مجيد أولياء المقداد, 5 bintang ,Lantai 22 nya sangat mengesankan,4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCNGZ2Z09nEAE,Bibit Slamet Yulriyadi, 5 bintang ,"Mantab banget, perpustakaan keren megah anak suka orang tua suka jos lah",4 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCd2VfcTVRRRAB,fadiya dina, 5 bintang ,"If you like the view of Jakarta from above, you should go to 24th floor. You can also rest your head for a while because it has cozy and comfortable ambience. The book collection for kids are complete too. Nice place to visit for educational and recreational purpose.

(Diterjemahkan oleh Google)
Jika Anda menyukai pemandangan Jakarta dari atas, Anda harus pergi ke lantai 24. Anda juga bisa mengistirahatkan kepala sejenak karena memiliki suasana yang cozy dan nyaman. Koleksi buku untuk anak-anak juga lengkap. Tempat yang bagus untuk dikunjungi untuk tujuan pendidikan dan rekreasi.",4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCZ1pmN0ZnEAE,Rahardiyan Ferdinanto, 4 bintang ,"public national library
need improvement

(Diterjemahkan oleh Google)
perpustakaan umum nasional
perlu perbaikan",4 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCZ2J2YnVBRRAB,Tatiana Putri, 3 bintang ,,4 minggu lalu
ChdDSUhNMG9nS0VJQ0FnSUNCZ2J1NXRBRRAB,selvi juanti (Selvijua31), 5 bintang ,Di lantai paling atas lantai 24 bisa menikmati pemandangan monas dari atas. Sambil baca buku budaya nusantara.,4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCZ2FuZkh3EAE,Achmad Syarif, 5 bintang ,,4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCZ2VxdWZREAE,Fairuze Muhammad, 5 bintang ,,4 minggu lalu
ChZDSUhNMG9nS0VJQ0FnSUNCZ1pTeE1REAE,val, 4 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCZ2NTRVdREAE,anisa fitri yani, 5 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCZ1lTcGtBRRAB,Wulan Maulidia, 5 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSURXb29mV1VnEAE,Eva Jabar, 5 bintang ,Tempat yang sangat menyenangkan buat anak-anak...,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCX3VLVldnEAE,Fajar Kuswaya, 1 bintang ,Antusiasme pengunjung tidak diimbangi dengan lift yang memadai,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCX3ZTbklnEAE,Rengganis Ridwan Heru Santoso, 3 bintang ,"Secara umum Perpusnas memiliki layanan yang sangat baik, mulai dari berbagai macam koleksi yang dimiliki, sampai dengan kesigapan dan keramahan petugas-petugasnya. Dua hal yang saya sayangkan dari Perpusnas: (1) antrian lift yang terlalu panjang dan kurang efisien serta (2) matinya keran dan/atau ketiadaan sabun cuci tangan pada tempat-tempat yang tersedia, termasuk kamar mandi. EDIT: Pencahayaan pada bagian museum juga cenderung minim dan kurang strategis. Bagian berisi teks justru tidak diberi pencahayaan yang baik.",sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCdnJfTlVBEAE,Doyeon Daisy, 5 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCdnEtOHZ3RRAB,khaidir arief, 1 bintang ,"27 Desember 2022.
Lantai 9
Petugas jaganya makan gaji buta, pengunjung berisik di ruang baca bukannya mengingatkan malah diem aja maen hp.",sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCN3NIZ2pBRRAB,Nans, 5 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCN3Bhd0tnEAE,Vita Afriyanti, 5 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCN29xUlJBEAE,marsella dwi julianti, 5 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCcnBlUDVnRRAB,Syifa Zahra Dzakirah, 3 bintang ,lift nya,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCcm9tZTRRRRAB,SUΛЯ Suwardi, 5 bintang ,"Tempatnya lebih baik, nyaman, acuan buat perpustakaan lain",sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCcnBpMWxnRRAB,Yusman Febrian, 5 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCenZfcTZnRRAB,Dewi Puspa (Puspa), 5 bintang ,"Salah satu perpustakaan terbesar di Jakarta. Lokasinya berada di depan Monas, dan di samping kantor STO Gambir",sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCam91dUVnEAE,Ahmad Hasan Hariri, 5 bintang ,"Menurut saya, Perpustakaan Nasional cukup nyaman untuk belajar dan mengerjakan tugas. Gedung ini terdiri atas 24 lantai yang memiliki segudang buku dan referensi. Hanya saja ada beberapa catatan:
1. Tidak ada mushola di setiap lantai, jadi mau tidak mau sebagai Muslim harus naik/turun ke lantai 6 untuk melaksanakan salat
2. Lift selalu penuh. Hal ini disebabkan tidak adanya tangga/eskalator. Bahkan saya harus menghabiskan cukup waktu untuk mengantre masuk lift. Sebetulnya ada eskalator, tapi hanya sampai lantai 4. Untuk yang tidak sabaran, bisa naik tangga darurat hehehehe. pegel cuy
3. OPAC sering eror. Setiap saya ingin meminjam buku, saya selalu kesulitan untuk mencari buku yang saya inginkan melalui OPAC.",sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCOXFHSHBnRRAB,Imanuel Moban, 5 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCOXBiSkZREAE,Assyifa Putri, 5 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCOXRqaXRnRRAB,Farah Syakira, 5 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCOXFDUXdRRRAB,Ibink Wendy, 5 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCNXJfWkRnEAE,Rifky Rachman, 5 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCNXM2MXhnRRAB,Susiyaniy, 5 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCaHRtT1h3EAE,Meli Agustin, 5 bintang ,"Super cozy.

(Diterjemahkan oleh Google)
Sangat nyaman.",sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCLXFMb09nEAE,rava muhammad, 5 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCdXZiQjZ3RRAB,Catur Ramadhayanti, 5 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCdXRyZ19RRRAB,Dody Muhamad, 5 bintang ,"Tempat nyaman, buat edukasi keluarga & strategis mudah dijangkau",sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCdXRpMTh3RRAB,Pajeko, 2 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCMnItQWZ3EAE,Albani, 5 bintang ,"The best healing di weekend. Fav saya lantai 24. Kalau kesananya lagi week day lebih asik lagi. Karena gak banyak orang, jadi lebih asik kalau baca buku. Tapi sebenarnya weekend juga ada lantai yang sepi, hanya saja harus pandai-pandai cari lantai yang kosong. Jadi baca buku nya benar-benar tenang.",sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCcW82UlZBEAE,Petrus Kaseke, 5 bintang ,Kolintang pada acara hari ibu di  Perpusnas,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCcXJxNC1RRRAB,Whale island 1897, 5 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCeXNxSXl3RRAB,dimas swadirasto, 5 bintang ,Sangat Bagus,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCeXJLUkVREAE,Kezia Oktaviana, 5 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCaXM3a2VBEAE,Aa Jibonk (ZeusBinSlamet), 5 bintang ,Pernah kesini ketemu salah satu karyawan disana. Lokasi bagus dan menyenagkan. Tp nggak ngerti dimana tempat buku2nya jadinya cm foto2 aja :D,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCa3JlbHF3RRAB,Septi yanie, 5 bintang ,"Salahsatu tmpat wisata+belajar yg harus kita tahu,letak'y trnyta ad di sebelah musium nasional,sebrang'y monas....dan masuk'y gratis hnya scan peduli lindungi...
gedung'y sangat besar dan ad 24 lantai...
Dan stiap lantai di sajikan dgan lukisan""&karya seni bangsa sendri...bagus"" bngt...

Ketika musim liburan sekolah lumayan penuh yak...ad anak"" kecil study tour",sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCa3FlODBRRRAB,Akhdan Basir, 4 bintang ,Tempat nyaman minus paling liftnya aja,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCa3J1cEV3EAE,Cicillia Veti, 5 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCa3JYdm53RRAB,Anisa Rahmawati Nurjanah, 4 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCa3A3SXNRRRAB,ningsih kirei, 3 bintang ,Saking bnyk pengunjung..turun pk tangga darurat..🥲 nunggu lift lama bnget.. …,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCa3JMNmdBRRAB,Cica Mustika, 5 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCNHJpdE9REAE,HAHA official, 5 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCb3RYRDlBRRAB,David, 5 bintang ,"(Diterjemahkan oleh Google) Pemandangan Monumen Nasional yang luar biasa dari teras bebasnya dan teras lain yang menghadap ke kota. toilet dan kantin

(Asli)
Increíbles vistas del Monumento Nacional desde su terraza gratuita y otra terraza con vistas a la ciudad. Aseos y cafetería",sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCd3QzZTdRRRAB,Imam Wahyudi, 4 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCd3BIZER3EAE,Rasyid Ridho, 5 bintang ,"Pelayanan ramah standar pelayanan publik, pembuatan kartu keanggotaan cukup  cepat proses 10-15 menit dan tidak dikenai biaya tambahan. Minus nya adalah tangga darurat tidak bisa dibuka dan untuk mengantri lift cukup lama (saya datang di hari kerja) kantin juga menyediakan makanan yang standar (makanan dan minuman tetap tidak boleh dibawa ke atas. Tidak ada penitipan helm, loker disediakan tapi ukuran terbatas (untungnya bisa dititipkan di petugas lobby), semua buku bisa diakses di komputer ruang baca, petugas akan mengambilkan menggunakan robot kecil, praktis dan efisien. Sayangnya, buku belum boleh dibawa pulang namun disediakan aplikasi ipusnas sebagai alternatif.",sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCZ3IyemdBRRAB,Bilqis Bianti, 5 bintang ,"Daftar buku sangat lengkap. Fasilitas lengkap mulai dr kantin, ruang pameran dll. Memakai lift menuju setiap lantai.

Namun untuk lift nya mungkin agak sedikit diperbanyak agar tidak menunggu lama dan membuat kerumunan.",sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCZ3ViUEdnEAE,Galang Indra Pratama, 5 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCX0tYa0xBEAE,imam Khoiri, 5 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtOWU2RXZBRRAB,Rizky Official, 5 bintang ,"Recommended banget....

(Diterjemahkan oleh Google)
Recomended banget....",sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCdkktTEJBEAE,Toni Delaga, 5 bintang ,"Bagus, free internet, bisa pinjem komputer, saran untuk lift nya harus di atur lantainya supaya tidak numpuk",sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCdkkzYkxBEAE,Alisya Sulaimah Gustav, 4 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCM0tmOHFRRRAB,Ardyan Suwanhara, 5 bintang ,,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCN1BlWHZnRRAB,solikul zazil, 5 bintang ,Bagi pengunjung yg karyawan boleh di tambah waktu berkunjung.,sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCcktqMWlBRRAB,me oktabella, 5 bintang ,"Tempat yg nyaman untuk mengerjakan tugas akhir, hanya kalau sedang ramai ramainya susah mendapatkan lift, jd hrs menunggu cukup lama..
Makan dan minum aku saranin untuk GO-FOOD ajaa, supaya kalian lbh puas dan kenyang",sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCek1mUnZnRRAB,rahma yumita, 5 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCOUlEOE9REAE,Ibnu Marzuq, 5 bintang ,Perpusnas Amazying,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCMU5mSklBEAE,Ellia Shafira, 5 bintang ,"Perpustakaan nasional memiliki koleksi yang lengkap serta petugas yang berkompeten, fasilitasnya juga lengkap ada lift, mushola bersih, toilet bersih, tersedia juga kantin kalau laper gausah bingung. Pelayanan cepat tanggap, ramah, pokoknya the best banget perpusnas ☺️👍 …",sebulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNCMUtLNjhRRRAB,aki atsui, 5 bintang ,"Lengkap,, wajib dateng. Ga ada alesan buat ga kesini.",sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCeEo2ZkNREAE,Angga Eka Purnama, 5 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCeElTcktREAE,syahrul ramadhan, 5 bintang ,,sebulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNCaE9lZkVBEAE,ukhti nabila, 5 bintang ,,sebulan lalu
